1282,Miguel Ramírez,2005-12-17 16:18:55,64,4
1283,Sofía Martínez,2009-01-09 04:24:34,66,37
1284,Ana Martínez,2012-09-04 08:13:02,75,37
1285,María Ramos,2019-08-21 21:13:36,67,41
1286,Andrés Morales,2014-01-17 18:36:57,15,15
1287,Daniel Cruz,2005-10-31 14:57:12,69,12
1288,Gabriela Cruz,2019-09-28 20:49:46,85,45
1289,Valeria García,2003-06-04 22:52:39,13,7
1290,Miguel Martínez,2018-04-28 12:20:15,86,18
1291,Carlos Ramos,2008-08-22 22:24:23,50,16
1292,Andrés López,2010-06-22 21:29:16,75,24
1293,Juan Morales,2015-08-13 14:41:55,5,22
1294,Carlos Fernández,2008-07-18 20:13:43,57,25
1295,Pedro Cruz,2004-06-21 02:35:17,87,31
1296,Luis Ramírez,2014-01-08 15:06:31,29,37
1297,Camila Fernández,2004-06-16 22:38:54,47,11
1298,Juan Cruz,2020-06-10 13:08:09,48,30
1299,Jorge Sánchez,2017-07-15 09:13:16,10,40
1300,Daniel Morales,2024-04-13 10:00:51,84,11
1301,Juan Sánchez,2005-02-04 17:03:19,35,37
1302,Ana López,2006-03-31 04:28:46,51,17
1303,Sofía Torres,2009-01-09 00:35:34,98,36
1304,María Ramírez,2015-02-13 05:35:46,48,29
1305,Daniel González,2002-11-23 18:14:36,64,32
1306,Jorge Flores,2005-09-12 01:45:21,51,37
1307,Jorge Fernández,2023-12-10 05:18:01,89,35
1308,Laura López,2021-03-22 04:55:38,21,22
1309,María Fernández,2022-01-19 23:25:48,51,46
1310,Carlos González,2011-01-27 20:35:17,33,25
1311,Camila Ramos,2010-03-29 01:31:27,70,30
1312,Gabriela Pérez,2004-04-21 23:53:43,41,45
1313,Valeria Sánchez,2005-06-16 15:07:49,1,34
1314,Carlos Flores,2020-12-27 14:56:19,39,40
1315,Juan Torres,2008-07-05 08:06:48,86,40
1316,Valeria López,2021-06-13 11:39:24,3,6
1317,María Vargas,2000-02-16 10:02:31,91,27
1318,Carlos Fernández,2004-02-20 13:03:22,68,48
1319,Pedro Ramírez,2006-07-25 20:40:04,14,23
1320,Juan Martínez,2009-07-24 04:49:43,72,43
1321,Valeria Vargas,2000-01-14 13:21:03,7,18
1322,Andrés Fernández,2016-11-19 07:39:51,16,8
1323,Lucía Ramos,2015-02-18 00:41:22,40,36
1324,María Pérez,2017-12-30 02:28:16,75,23
1325,Jorge González,2005-10-21 17:14:41,74,23
1326,Carlos Cruz,2015-12-28 01:08:55,18,48
1327,Sofía González,2008-05-27 05:06:06,59,13
1328,Jorge Flores,2020-04-28 09:41:43,86,29
1329,Ana Ramírez,2003-11-07 01:08:53,34,22
1330,Gabriela López,2000-11-03 22:37:50,49,42
1331,Juan Rodríguez,2005-07-14 08:51:29,71,48
1332,Daniel Castillo,2011-08-23 18:57:50,18,36
1333,María Morales,2008-09-13 13:25:43,42,14
1334,Daniel Cruz,2001-02-14 09:23:49,65,13
1335,María Ramos,2007-01-25 20:59:16,31,43
1336,Miguel Martínez,2006-05-23 00:35:34,23,45
1337,Ana Morales,2022-05-17 20:40:39,9,50
1338,Pedro Torres,2018-06-08 10:19:36,34,16
1339,Luis Ramos,2022-10-27 06:04:20,22,33
1340,Luis Cruz,2002-08-16 21:08:20,28,36
1341,Lucía Cruz,2005-01-09 13:13:40,89,29
1342,Sofía Flores,2021-01-17 20:37:58,6,17
1343,Luis Ramos,2021-04-12 23:15:33,10,37
1344,Daniel Morales,2005-11-23 05:59:58,8,33
1345,Sofía Martínez,2018-11-15 05:56:46,68,5
1346,Laura Flores,2000-07-06 10:36:52,17,30
1347,Valeria Pérez,2000-01-30 15:38:07,30,33
1348,Camila García,2013-08-07 07:22:37,55,11
1349,Valeria Cruz,2024-01-08 08:56:00,37,40
1350,Daniel Sánchez,2005-06-20 10:34:28,47,39
1351,Sofía Torres,2021-01-12 19:55:35,46,50
1352,Lucía Sánchez,2003-03-11 06:15:29,39,34
1353,Jorge Castillo,2010-02-04 22:08:53,22,28
1354,Andrés García,2017-03-04 17:35:49,45,30
1355,Gabriela Sánchez,2011-04-04 19:47:39,2,8
1356,Ana Martínez,2011-10-24 01:17:42,37,25
1357,María López,2002-08-24 00:16:57,59,30
1358,Laura Sánchez,2004-03-20 23:48:57,71,1
1359,Valeria Ramírez,2018-02-01 21:46:00,74,31
1360,Gabriela Fernández,2013-02-19 02:08:53,93,24
1361,Camila Martínez,2007-08-03 19:30:31,66,22
1362,Jorge Morales,2013-05-05 09:57:02,33,41
1363,Laura Torres,2011-05-29 13:22:18,78,1
1364,Lucía Ramos,2017-05-13 15:40:00,31,11
1365,Daniel Rodríguez,2010-05-26 20:55:31,92,33
1366,María García,2005-05-13 04:07:15,81,8
1367,Miguel Torres,2008-08-11 10:25:14,71,30
1368,Valeria Vargas,2000-04-30 09:33:30,77,43
1369,Jorge Pérez,2012-01-28 14:02:06,17,12
1370,Miguel Pérez,2001-03-27 12:41:03,91,46
1371,Andrés Flores,2021-11-24 17:57:12,39,38
1372,Pedro López,2012-08-24 02:33:06,7,15
1373,Andrés Torres,2022-08-16 02:33:26,41,8
1374,Valeria Flores,2023-07-26 20:35:39,54,49
1375,Camila Vargas,2007-06-19 11:38:28,58,13
1376,Luis Ramírez,2010-09-10 02:53:50,91,25
1377,Valeria Torres,2021-11-08 00:28:55,97,15
1378,Camila García,2004-08-20 06:47:15,14,39
1379,Gabriela López,2009-01-29 17:52:58,19,48
1380,Andrés García,2018-09-12 11:10:20,62,31
1381,Miguel Torres,2019-01-23 23:40:35,11,33
1382,Laura Torres,2004-02-29 20:29:28,88,20
1383,Sofía Cruz,2003-11-02 04:54:35,62,37
1384,Daniel López,2018-08-04 16:34:18,7,16
1385,Sofía Morales,2002-10-17 17:23:08,27,45
1386,Carlos Cruz,2021-05-29 16:36:25,46,2
1387,Jorge Torres,2016-04-08 15:49:53,21,37
1388,María Fernández,2008-08-16 05:41:02,70,24
1389,Ana Flores,2010-09-16 21:11:42,81,15
1390,Valeria Vargas,2020-03-06 12:55:30,44,30
1391,Pedro Ramírez,2001-03-25 03:01:43,60,45
1392,Carlos Ramírez,2009-06-01 17:11:00,62,20
1393,Camila Ramírez,2008-01-01 16:13:29,12,23
1394,María García,2015-05-03 18:42:35,44,13
1395,Juan Martínez,2021-09-26 06:28:45,88,29
1396,Valeria Pérez,2001-10-15 13:31:12,90,7
1397,Carlos Rodríguez,2005-07-08 01:02:09,49,3
1398,Andrés Sánchez,2017-03-13 04:23:14,16,48
1399,Carlos Ramírez,2014-01-02 02:38:39,21,49
1400,Lucía Cruz,2000-11-12 06:06:17,27,30
1401,Ana García,2022-03-22 09:28:46,30,37
1402,Lucía García,2016-07-06 18:14:10,16,25
1403,Luis Morales,2016-12-11 22:28:46,48,13
1404,Lucía Castillo,2008-06-23 20:38:45,14,18
1405,Luis Torres,2016-10-01 05:25:23,33,47
1406,Juan Pérez,2024-03-09 03:28:29,84,36
1407,Daniel Fernández,2003-03-22 09:36:00,69,24
1408,María González,2017-09-12 03:22:12,7,49
1409,Laura Sánchez,2006-02-13 13:01:55,38,44
1410,Daniel Fernández,2014-12-09 01:14:48,10,19
1411,Sofía Rodríguez,2013-03-20 23:03:06,10,20
1412,Jorge Pérez,2008-04-09 05:30:41,81,3
1413,Andrés Vargas,2010-01-13 13:00:43,79,5
1414,Daniel Fernández,2019-11-12 03:35:43,31,37
1415,María Ramos,2003-05-23 10:14:00,35,43
1416,Lucía Torres,2022-07-14 13:44:41,78,1
1417,Andrés García,2010-08-14 23:41:43,47,18
1418,Ana Rodríguez,2024-05-15 17:49:45,35,33
1419,Jorge Ramírez,2001-12-13 23:07:18,45,40
1420,Juan Vargas,2022-01-21 17:31:13,68,42
1421,Pedro Vargas,2021-01-03 07:53:57,100,29
1422,Laura Ramírez,2022-07-04 09:22:34,12,36
1423,Luis Torres,2012-05-08 11:42:37,71,4
1424,Daniel Martínez,2008-06-28 13:56:50,80,42
1425,Camila Torres,2005-09-15 09:20:52,22,38
1426,Sofía García,2019-02-03 16:47:53,18,34
1427,Jorge Ramos,2011-11-08 21:09:35,30,20
1428,Juan Vargas,2023-01-15 03:03:13,43,8
1429,Miguel Sánchez,2002-11-27 01:29:41,61,21
1430,Camila López,2023-09-19 14:13:30,69,48
1431,María Morales,2008-03-10 15:25:07,51,29
1432,María Vargas,2013-01-27 08:44:17,97,23
1433,Lucía López,2023-09-03 07:41:23,99,18
1434,Juan Rodríguez,2007-07-20 06:14:13,18,40
1435,Sofía Pérez,2020-05-11 10:41:08,93,20
1436,Gabriela Morales,2003-02-09 16:15:01,84,5
1437,Sofía Cruz,2019-12-29 09:08:07,77,13
1438,Daniel Rodríguez,2017-03-30 00:56:47,72,30
1439,Gabriela López,2015-01-05 16:35:15,27,50
1440,Luis Vargas,2000-09-21 15:51:40,34,14
1441,Pedro Pérez,2015-03-11 07:58:52,86,14
1442,Camila González,2016-01-18 16:08:57,31,31
1443,Pedro Torres,2014-03-21 16:52:02,13,16
1444,Sofía Castillo,2021-04-29 01:59:55,97,39
1445,Luis Torres,2006-12-14 04:26:21,27,13
1446,Andrés Castillo,2006-08-30 00:27:56,99,43
1447,Ana Morales,2021-09-21 12:37:57,57,26
1448,Sofía Pérez,2016-02-08 14:20:39,75,30
1449,Camila Ramírez,2018-11-01 21:50:48,84,25
1450,Carlos Vargas,2017-07-03 22:02:35,59,23
1451,Camila Flores,2010-07-20 05:17:27,4,47
1452,Camila Martínez,2018-12-08 16:07:43,48,47
1453,Sofía López,2022-02-22 15:58:52,11,2
1454,Ana Pérez,2019-05-20 16:23:49,33,29
1455,Pedro González,2009-02-05 20:07:09,2,2
1456,Lucía Fernández,2011-08-28 05:18:37,44,3
1457,Daniel López,2002-06-23 00:34:49,49,27
1458,Gabriela Martínez,2004-02-04 14:58:12,98,22
1459,Jorge Cruz,2021-11-17 18:19:08,49,13
1460,Sofía Ramos,2002-01-25 16:52:37,30,48
1461,Ana Pérez,2010-09-14 02:36:08,34,12
1462,Laura Ramos,2016-11-03 06:35:59,61,28
1463,Luis Ramírez,2017-06-12 21:21:02,22,40
1464,Lucía González,2024-05-15 03:48:13,17,8
1465,Carlos Cruz,2001-11-08 18:11:52,82,46
1466,Jorge Pérez,2010-11-19 22:26:14,36,9
1467,María Rodríguez,2000-01-01 23:38:38,37,42
1468,Gabriela Ramos,2002-03-30 12:44:19,55,35
1469,Lucía Morales,2003-12-28 07:14:01,73,28
1470,Jorge Fernández,2001-08-13 22:44:59,98,39
1471,Jorge Ramos,2007-01-03 18:59:59,31,15
1472,Gabriela Ramírez,2001-02-14 16:15:50,81,50
1473,Pedro Vargas,2013-09-08 15:20:30,3,20
1474,Carlos García,2018-05-01 12:47:57,90,43
1475,Laura Rodríguez,2005-09-27 17:15:26,92,34
1476,Daniel Pérez,2003-10-31 19:52:23,69,19
1477,Sofía Castillo,2015-06-24 02:49:44,88,8
1478,Juan Sánchez,2004-05-19 21:52:45,4,42
1479,Jorge Flores,2018-11-15 08:56:24,97,3
1480,Pedro Vargas,2003-01-28 14:56:45,76,45
1481,Lucía Ramos,2004-08-21 08:14:55,47,45
1482,Laura Torres,2023-10-31 22:41:28,15,45
1483,Juan Morales,2023-10-08 00:52:48,16,29
1484,Daniel Ramos,2013-08-13 05:56:45,21,21
1485,Lucía Morales,2005-04-17 09:58:05,33,49
1486,Miguel González,2015-11-17 16:47:29,39,12
1487,Laura Flores,2001-08-07 15:23:21,66,25
1488,Laura Ramírez,2006-07-22 14:25:40,39,32
1489,Laura Torres,2019-02-01 09:52:20,84,1
1490,Daniel Castillo,2016-05-23 02:59:29,72,29
1491,Jorge Flores,2012-06-20 14:04:50,74,34
1492,Ana Ramírez,2016-06-13 16:12:26,60,29
1493,María Flores,2014-02-23 19:11:22,47,19
1494,Jorge Ramírez,2021-04-18 01:42:37,60,44
1495,Daniel Cruz,2007-05-16 04:20:55,4,30
1496,María Vargas,2005-04-20 14:19:45,44,50
1497,Jorge Torres,2005-07-15 18:25:21,24,7
1498,Sofía Torres,2017-09-29 11:26:19,80,30
1499,Ana Flores,2000-05-23 01:19:13,83,14
1500,Lucía Ramírez,2008-04-25 12:50:41,20,8
1501,Lucía Flores,2004-03-26 10:48:11,8,32
1502,Miguel Torres,2003-04-12 15:25:39,31,17
1503,Jorge Cruz,2013-11-15 13:54:25,89,29
1504,Gabriela Fernández,2010-08-20 14:56:18,73,18
1505,Sofía Ramírez,2013-05-13 01:41:03,10,50
1506,Sofía Morales,2006-07-07 09:01:31,86,46
1507,Valeria Cruz,2019-04-01 19:21:36,95,21
1508,Luis Cruz,2023-01-05 16:29:06,10,11
1509,Pedro Pérez,2004-09-23 13:38:36,97,41
1510,Daniel Rodríguez,2007-09-15 23:03:12,19,32
1511,Pedro Morales,2005-10-04 23:44:55,75,36
1512,Carlos Vargas,2017-09-06 10:13:32,43,27
1513,Miguel Vargas,2009-12-17 22:28:22,17,8
1514,Valeria Pérez,2013-04-15 20:32:33,30,9
1515,Jorge Morales,2019-12-12 17:12:41,62,4
1516,Luis García,2016-04-09 16:29:42,28,9
1517,Laura Sánchez,2020-07-09 00:05:38,3,26
1518,Ana Vargas,2011-06-24 12:29:44,37,35
1519,Laura Ramos,2002-04-01 10:09:43,27,3
1520,Camila Pérez,2023-11-25 00:57:17,57,22
1521,Carlos Fernández,2000-09-01 09:25:41,63,11
1522,Gabriela Martínez,2006-08-19 17:21:15,43,46
1523,Camila Vargas,2021-09-28 02:11:16,89,3
1524,Laura Castillo,2014-09-19 04:00:56,9,25
1525,Valeria Flores,2007-05-22 10:12:18,47,44
1526,Carlos Flores,2020-01-17 17:21:36,19,38
1527,Jorge Ramos,2024-07-14 04:23:01,74,4
1528,Laura Rodríguez,2024-08-21 09:32:01,25,41
1529,Valeria Vargas,2011-01-20 09:58:41,13,4
1530,Ana Flores,2010-09-04 11:42:53,80,25
1531,Lucía Cruz,2004-02-06 19:28:24,44,46
1532,María Martínez,2023-10-02 17:07:01,54,22
1533,Laura Flores,2020-09-16 05:56:16,14,30
1534,Ana Flores,2019-12-28 08:59:24,7,41
1535,Luis Flores,2023-02-21 00:25:13,100,24
1536,Ana Ramos,2009-06-16 14:38:24,17,44
1537,Miguel Castillo,2022-03-13 09:46:21,31,48
1538,Miguel Pérez,2018-06-25 23:28:15,6,49
1539,Jorge Castillo,2015-08-14 05:16:15,21,6
1540,Carlos Ramos,2012-09-28 15:41:35,43,36
1541,Lucía Rodríguez,2000-07-31 11:31:30,81,33
1542,Sofía Flores,2010-05-30 10:19:21,53,24
1543,María Ramírez,2018-05-25 08:03:00,73,23
1544,Miguel Flores,2022-03-03 08:32:15,22,24
1545,Gabriela Rodríguez,2003-01-03 02:24:22,92,19
1546,Luis Sánchez,2007-06-24 18:55:00,70,37
1547,Miguel Ramírez,2021-01-10 10:29:03,40,7
1548,Lucía Ramos,2007-11-23 05:30:44,81,17
1549,Ana Torres,2004-02-24 15:18:16,2,39
1550,María Flores,2004-02-25 12:20:53,22,34
1551,Ana Flores,2022-01-04 06:50:33,34,23
1552,Ana García,2005-05-24 06:30:27,29,30
1553,Miguel Cruz,2006-03-14 03:47:36,34,13
1554,Sofía Morales,2004-08-20 23:15:09,29,12
1555,Camila Rodríguez,2013-01-29 15:12:56,15,43
1556,Miguel Pérez,2008-08-03 08:02:05,23,16
1557,Gabriela Torres,2022-04-30 18:47:31,62,3
1558,Ana Vargas,2021-04-12 17:37:33,3,25
1559,Andrés Castillo,2007-11-09 19:56:49,32,47
1560,Juan Cruz,2006-03-05 22:52:20,64,7
1561,Valeria López,2010-09-06 23:10:01,80,1
1562,Sofía Castillo,2000-07-24 14:28:15,95,27
1563,Laura Flores,2009-01-10 16:04:30,67,4
1564,Lucía Morales,2001-04-02 21:43:01,66,6
1565,Daniel Pérez,2017-05-16 16:45:19,2,20
1566,Jorge Pérez,2023-09-30 08:40:33,30,25
1567,Camila Torres,2009-06-19 00:21:56,10,28
1568,Daniel Pérez,2001-06-04 15:40:05,34,19
1569,Pedro López,2004-09-24 09:12:23,22,40
1570,Pedro Sánchez,2002-12-06 19:40:31,76,10
1571,Gabriela Rodríguez,2009-02-22 03:43:01,70,31
1572,Juan Castillo,2004-03-27 15:41:55,71,27
1573,Andrés Ramírez,2015-07-17 20:03:51,58,36
1574,Sofía Morales,2003-10-01 00:36:35,46,16
1575,Camila López,2016-10-07 17:23:14,29,38
1576,Daniel Pérez,2006-06-07 15:33:54,80,28
1577,Pedro Cruz,2022-05-11 03:14:01,12,44
1578,Pedro García,2005-01-17 23:44:41,85,21
1579,Luis López,2017-08-28 06:07:04,85,14
1580,Sofía Ramírez,2011-09-13 11:32:09,19,44
1581,Ana Martínez,2020-07-30 21:14:35,2,31
1582,Ana Flores,2008-09-08 22:36:38,14,9
1583,Andrés González,2011-10-24 17:05:16,92,34
1584,Andrés Martínez,2015-09-25 09:26:16,9,29
1585,Laura Morales,2012-10-29 06:12:27,65,25
1586,Camila Torres,2019-12-30 18:12:48,44,41
1587,Laura Flores,2022-11-19 01:29:21,72,40
1588,Miguel Rodríguez,2000-08-28 19:23:18,2,13
1589,Miguel Fernández,2018-10-19 15:32:33,59,23
1590,Luis Ramos,2017-04-24 19:02:49,15,16
1591,Valeria Torres,2006-04-22 21:27:26,49,47
1592,Laura García,2023-08-31 08:51:17,39,14
1593,Gabriela Cruz,2020-02-06 04:14:49,98,14
1594,Jorge Cruz,2001-01-05 00:39:33,13,12
1595,Gabriela Ramírez,2010-11-19 07:38:38,71,50
1596,Pedro Sánchez,2012-02-22 19:54:27,31,17
1597,Miguel Ramos,2016-08-23 00:07:32,50,24
1598,Camila González,2006-05-03 11:44:27,74,37
1599,Laura Morales,2021-09-07 10:49:24,46,31
1600,Laura Ramírez,2001-05-26 06:53:32,12,21
1601,Lucía Fernández,2007-07-16 18:44:55,48,19
1602,María García,2024-02-25 01:43:51,76,29
1603,Laura Cruz,2004-12-20 14:51:26,91,10
1604,Gabriela Morales,2010-07-05 13:58:52,91,39
1605,Andrés Ramos,2008-06-05 09:47:01,92,28
1606,Lucía Flores,2018-01-10 22:41:01,12,43
1607,Gabriela Sánchez,2007-10-25 22:17:41,44,5
1608,Luis Pérez,2005-04-11 05:43:10,23,17
1609,Laura Pérez,2009-03-13 21:10:21,67,18
1610,Gabriela Sánchez,2013-06-12 09:57:50,30,22
1611,Juan Vargas,2022-10-23 16:50:29,13,38
1612,Pedro Pérez,2015-02-28 02:05:48,32,44
1613,Luis Sánchez,2018-01-02 10:08:41,70,21
1614,Andrés Sánchez,2017-07-27 08:39:02,52,38
1615,Gabriela López,2018-11-27 16:52:42,43,35
1616,Laura Martínez,2008-08-26 09:10:54,96,20
1617,Juan García,2009-04-11 05:12:25,94,16
1618,Ana García,2015-08-24 07:36:03,30,50
1619,Juan Vargas,2020-06-25 05:19:22,41,8
1620,Pedro Flores,2008-03-15 08:03:56,42,28
1621,Valeria Sánchez,2002-07-03 04:09:40,93,38
1622,Daniel Morales,2021-11-11 02:31:00,62,12
1623,Gabriela Torres,2018-01-10 19:14:34,98,16
1624,Miguel Vargas,2010-06-29 01:00:47,25,6
1625,Andrés Morales,2018-10-06 07:44:24,73,6
1626,Daniel Morales,2016-12-20 15:50:17,100,27
1627,Daniel Vargas,2012-04-30 09:58:04,87,8
1628,Daniel Martínez,2018-01-10 18:29:05,57,11
1629,Juan González,2019-07-04 17:16:08,15,26
1630,Jorge Castillo,2024-07-30 04:16:13,38,18
1631,Daniel Torres,2014-07-01 05:02:00,37,19
1632,María García,2023-04-17 21:26:13,96,3
1633,Gabriela Rodríguez,2012-01-06 08:07:35,12,19
1634,Luis Torres,2021-04-02 21:00:39,28,8
1635,Pedro Pérez,2021-12-05 02:44:15,81,49
1636,Sofía Morales,2010-06-04 19:35:09,79,27
1637,Miguel Ramírez,2011-05-16 14:12:35,96,8
1638,Laura Vargas,2010-09-29 19:07:04,76,24
1639,Lucía Rodríguez,2010-12-12 04:48:48,3,21
1640,Valeria Sánchez,2002-04-30 09:22:00,82,25
1641,Andrés Vargas,2014-01-26 23:56:34,13,18
1642,Sofía Sánchez,2013-08-27 13:51:42,97,50
1643,Ana Ramírez,2008-12-25 08:37:55,9,43
1644,Gabriela Morales,2000-04-18 23:33:18,32,13
1645,Daniel Castillo,2006-11-01 22:10:13,9,46
1646,Lucía Rodríguez,2024-08-19 21:09:58,12,36
1647,Gabriela Castillo,2013-03-21 15:22:36,66,39
1648,Camila Morales,2007-09-01 14:05:48,62,2
1649,Ana Flores,2003-06-16 02:39:24,92,3
1650,Laura Fernández,2022-03-09 06:48:35,53,17
1651,Juan Torres,2007-08-02 23:06:55,20,32
1652,Luis Morales,2016-04-27 09:04:57,34,32
1653,Lucía Cruz,2008-07-16 20:59:29,1,36
1654,Carlos Pérez,2019-09-18 17:36:02,66,37
1655,Carlos Ramírez,2024-01-30 23:07:09,84,27
1656,Lucía Fernández,2004-08-05 14:03:22,73,10
1657,Jorge Rodríguez,2006-03-12 00:16:01,78,30
1658,Carlos Morales,2022-03-20 07:44:45,46,18
1659,Valeria López,2002-11-03 11:20:18,81,23
1660,Pedro Fernández,2020-07-05 12:59:42,58,25
1661,María Morales,2014-03-25 18:19:49,11,12
1662,Jorge Cruz,2002-11-21 16:13:18,41,24
1663,Daniel Morales,2013-06-20 00:05:51,14,8
1664,Carlos Sánchez,2020-06-26 21:21:41,18,5
1665,Lucía Ramírez,2002-10-06 12:41:48,89,22
1666,Andrés Sánchez,2011-04-04 10:34:40,84,39
1667,Sofía Rodríguez,2002-07-08 22:10:16,67,50
1668,Pedro Torres,2002-09-19 17:35:37,46,49
1669,María Martínez,2001-09-19 05:46:00,54,11
1670,Miguel Martínez,2021-10-11 08:30:02,76,11
1671,Laura Martínez,2020-07-19 21:28:27,2,47
1672,Gabriela Vargas,2020-12-25 16:32:55,67,28
1673,Gabriela Flores,2023-06-27 13:34:36,95,35
1674,Gabriela Morales,2021-01-10 03:24:08,59,16
1675,Andrés Ramos,2004-06-19 08:47:30,63,23
1676,Miguel Sánchez,2012-11-10 11:25:26,66,22
1677,Pedro Ramos,2008-12-10 03:07:03,87,26
1678,Sofía Rodríguez,2000-10-11 12:03:19,35,40
1679,Jorge Fernández,2012-12-13 09:48:07,90,45
1680,Carlos González,2018-10-08 08:50:50,15,32
1681,Luis Ramírez,2003-06-16 19:42:56,37,27
1682,Juan Vargas,2013-10-02 16:39:28,72,49
1683,Pedro Pérez,2011-06-07 14:46:25,59,2
1684,Ana García,2018-09-26 12:17:13,24,40
1685,Gabriela Pérez,2023-11-20 22:18:53,32,27
1686,Miguel Ramírez,2004-09-27 18:05:50,17,15
1687,Ana García,2012-05-13 23:58:50,60,37
1688,Valeria Flores,2012-01-13 11:24:31,71,35
1689,Lucía Cruz,2024-02-07 12:29:31,50,21
1690,Luis Flores,2016-04-24 07:16:10,81,35
1691,María Ramírez,2002-10-28 14:48:03,28,8
1692,Lucía Rodríguez,2014-06-08 22:35:16,12,18
1693,Daniel Fernández,2011-02-16 04:13:15,91,41
1694,Andrés Rodríguez,2023-01-14 09:43:34,11,41
1695,Ana Fernández,2008-04-23 05:39:20,12,31
1696,María Torres,2009-08-17 20:35:57,1,27
1697,Ana Cruz,2004-01-30 00:21:04,13,12
1698,Andrés Martínez,2008-01-05 00:30:00,95,28
1699,María Fernández,2000-03-11 18:02:49,3,8
1700,Jorge López,2005-03-19 08:48:07,2,10
1701,Daniel Pérez,2023-02-07 18:18:22,11,15
1702,Miguel Pérez,2016-11-29 18:05:13,33,46
1703,Juan Morales,2016-11-27 15:06:20,94,45
1704,Camila Fernández,2020-10-30 08:11:28,17,48
1705,Jorge Flores,2004-04-12 10:07:37,14,25
1706,Miguel Vargas,2023-02-06 17:07:38,19,48
1707,Laura Martínez,2005-10-27 08:17:52,21,17
1708,Luis Sánchez,2003-01-08 08:25:27,63,28
1709,Juan Ramos,2023-01-20 11:19:18,75,11
1710,Lucía González,2003-12-19 23:51:17,91,47
1711,Gabriela Pérez,2024-01-19 05:24:55,69,47
1712,Sofía González,2020-11-16 06:52:26,14,29
1713,Jorge Torres,2002-05-21 14:35:55,63,29
1714,Camila Martínez,2011-07-04 12:56:54,42,7
1715,María Sánchez,2014-08-02 19:25:55,2,45
1716,Daniel Ramos,2014-01-27 14:09:54,84,4
1717,Luis Martínez,2007-10-06 19:43:57,29,21
1718,Luis Rodríguez,2009-05-10 04:01:50,90,42
1719,María Sánchez,2019-01-15 09:39:26,17,21
1720,Jorge Fernández,2008-05-06 19:58:23,76,41
1721,Juan González,2006-01-19 04:24:11,95,3
1722,María Sánchez,2020-05-02 09:38:26,88,6
1723,Pedro López,2012-04-12 21:45:01,50,22
1724,Daniel García,2010-09-04 12:27:29,86,5
1725,Ana Ramírez,2008-06-13 00:55:23,6,37
1726,Juan Pérez,2005-02-02 00:30:30,11,4
1727,Laura Martínez,2003-11-07 00:47:26,59,18
1728,Pedro Cruz,2019-04-05 05:46:17,16,37
1729,Ana González,2010-09-20 03:55:52,88,46
1730,Miguel Vargas,2018-05-30 18:24:58,73,13
1731,Pedro Fernández,2006-10-11 21:39:17,58,19
1732,Luis Morales,2015-04-03 02:17:03,87,12
1733,Valeria Ramos,2002-10-14 13:45:20,47,20
1734,Jorge González,2020-01-08 20:34:58,28,50
1735,Sofía Flores,2024-08-08 17:38:26,82,30
1736,Daniel González,2015-11-20 20:14:26,35,3
1737,Jorge Flores,2017-10-04 06:02:03,41,27
1738,Pedro Sánchez,2009-10-26 23:43:21,16,45
1739,Ana López,2003-03-18 08:36:14,66,41
1740,Daniel García,2019-09-11 16:18:05,2,18
1741,Laura Martínez,2014-08-03 20:18:23,91,12
1742,Daniel Sánchez,2001-04-26 03:10:54,42,1
1743,Camila Martínez,2011-06-22 01:46:16,40,13
1744,Lucía López,2016-09-17 20:16:33,27,46
1745,Camila López,2018-02-27 23:20:37,30,50
1746,Andrés Martínez,2020-12-02 05:39:43,25,11
1747,Andrés Pérez,2016-04-03 22:26:50,81,32
1748,Juan Morales,2023-06-06 18:50:00,63,38
1749,Sofía Vargas,2021-04-01 08:23:33,17,26
1750,Laura Fernández,2019-12-27 08:54:08,99,34
1751,Daniel Cruz,2006-05-12 08:28:31,60,17
1752,Carlos González,2013-03-16 01:48:46,59,44
1753,Juan Torres,2010-03-22 22:57:17,13,8
1754,Miguel Pérez,2020-10-04 02:50:47,71,43
1755,Sofía Ramos,2023-12-15 15:00:19,99,36
1756,Carlos Fernández,2019-06-02 02:44:18,56,26
1757,Sofía González,2011-04-09 20:09:46,76,48
1758,Andrés Ramos,2024-05-31 08:35:22,13,19
1759,Sofía Pérez,2003-08-03 15:26:08,25,2
1760,Daniel Vargas,2014-05-24 17:21:42,80,22
1761,Laura Flores,2014-04-05 05:31:39,88,47
1762,María González,2011-11-09 04:45:11,29,27
1763,María Sánchez,2009-08-17 08:57:10,32,22
1764,Daniel Flores,2018-11-10 22:07:24,44,43
1765,Ana Rodríguez,2006-12-01 04:41:35,94,37
1766,Pedro Pérez,2012-07-09 10:40:57,89,18
1767,Jorge González,2000-07-26 15:43:26,57,47
1768,Sofía Torres,2023-11-10 06:09:03,24,43
1769,Lucía Martínez,2011-10-29 14:49:57,89,49
1770,María Morales,2019-06-02 00:23:04,6,41
1771,Carlos Sánchez,2020-02-13 17:01:22,23,38
1772,Jorge Ramos,2012-09-24 05:50:48,17,1
1773,Daniel Morales,2002-03-12 13:00:54,76,23
1774,Pedro Torres,2024-04-05 19:03:35,11,25
1775,Jorge Pérez,2010-09-21 08:04:30,37,8
1776,Lucía Morales,2012-06-01 06:30:28,21,46
1777,Juan Flores,2021-08-14 00:18:29,2,22
1778,Camila Sánchez,2019-12-24 05:20:06,2,7
