2411,Daniel Martínez,2019-05-01 23:23:48,92,29
2412,Andrés Ramos,2008-11-27 05:40:58,54,22
2413,Valeria Ramos,2006-07-31 18:14:29,31,5
2414,Sofía González,2015-08-31 16:58:44,6,26
2415,Lucía Pérez,2006-10-08 10:30:50,98,34
2416,Jorge Fernández,2010-10-11 11:14:17,55,50
2417,Sofía González,2014-07-16 22:55:01,18,44
2418,Sofía Cruz,2015-08-05 20:46:36,67,25
2419,Andrés Rodríguez,2005-10-22 22:34:22,95,21
2420,Andrés Martínez,2009-06-24 14:57:18,4,36
2421,Camila Ramírez,2002-01-05 18:51:18,54,41
2422,Lucía Vargas,2011-02-01 07:41:58,26,27
2423,Laura Rodríguez,2023-05-07 10:38:55,19,32
2424,Sofía Ramírez,2012-08-28 20:10:50,29,14
2425,Ana Morales,2005-07-15 10:41:56,92,44
2426,Daniel Castillo,2005-04-19 21:06:34,85,50
2427,Pedro Sánchez,2023-04-19 16:31:11,43,23
2428,Miguel Sánchez,2012-05-14 10:27:33,49,20
2429,Daniel Vargas,2006-02-16 09:07:30,26,33
2430,María Fernández,2004-12-18 03:05:08,58,34
2431,Jorge García,2001-12-29 14:39:54,97,1
2432,Miguel Castillo,2010-12-02 13:40:00,51,14
2433,Juan García,2006-03-03 09:24:57,81,39
2434,Gabriela Rodríguez,2019-06-01 22:14:18,48,7
2435,María Flores,2006-03-31 15:18:21,7,2
2436,Carlos Ramos,2011-04-25 04:41:33,15,46
2437,María Pérez,2006-10-24 06:53:51,63,37
2438,Luis Martínez,2002-10-01 11:34:43,45,39
2439,Daniel Martínez,2014-11-26 13:27:29,8,10
2440,Miguel Ramos,2001-12-03 09:02:50,2,20
2441,Daniel Sánchez,2002-02-13 03:07:13,86,19
2442,Lucía Castillo,2018-03-19 06:46:54,97,19
2443,Jorge Ramírez,2010-10-13 13:54:19,36,38
2444,Lucía Ramos,2009-08-30 20:28:01,26,20
2445,Ana Morales,2015-03-27 16:46:09,6,25
2446,Daniel Flores,2002-06-18 06:47:12,42,23
2447,Juan Vargas,2014-09-15 11:54:07,53,36
2448,Gabriela Torres,2014-10-09 20:29:22,60,44
2449,Luis Sánchez,2022-11-28 19:39:15,27,36
2450,Juan Castillo,2005-08-19 12:25:18,92,29
2451,Andrés Castillo,2005-12-24 23:07:17,64,13
2452,Daniel Vargas,2001-07-11 11:58:31,59,35
2453,Juan Torres,2008-12-21 00:59:42,72,8
2454,Andrés Morales,2000-06-25 16:56:10,40,15
2455,Pedro Cruz,2019-02-26 04:43:41,1,18
2456,Laura Flores,2021-06-01 15:01:22,97,10
2457,Ana Ramírez,2008-12-02 21:01:32,21,24
2458,Juan Cruz,2001-06-08 16:30:02,26,27
2459,Gabriela Pérez,2021-11-02 00:53:56,76,47
2460,Ana Vargas,2024-03-09 19:30:57,57,3
2461,María Vargas,2007-10-23 20:25:29,52,13
2462,Andrés García,2000-03-07 04:55:18,19,23
2463,Juan Martínez,2022-09-30 15:17:14,35,44
2464,Pedro Vargas,2017-08-20 21:53:33,60,28
2465,María García,2010-09-02 04:13:52,88,41
2466,Gabriela López,2009-06-25 04:59:58,19,34
2467,Luis López,2010-03-31 04:13:51,15,28
2468,Pedro Vargas,2024-02-06 19:10:08,16,3
2469,Pedro Ramírez,2004-12-06 07:28:49,48,48
2470,Pedro Sánchez,2009-02-24 01:42:40,43,40
2471,Carlos Rodríguez,2002-07-02 02:47:31,73,28
2472,Daniel González,2012-04-22 14:32:40,39,4
2473,Camila Martínez,2004-03-09 20:12:45,59,19
2474,Andrés Ramírez,2013-11-29 14:24:44,30,36
2475,Pedro Rodríguez,2004-12-17 06:29:14,48,9
2476,Andrés Sánchez,2019-03-15 23:01:04,18,32
2477,Ana Vargas,2010-05-24 00:25:42,37,43
2478,Luis Ramos,2011-06-04 19:02:45,3,23
2479,Sofía Rodríguez,2008-05-03 22:08:46,46,18
2480,Laura Cruz,2006-02-23 22:03:04,53,23
2481,Camila López,2024-03-31 22:38:14,75,43
2482,Lucía Morales,2007-11-08 03:35:32,88,35
2483,Juan Pérez,2008-12-18 08:14:57,17,36
2484,Lucía López,2014-04-30 03:37:38,6,9
2485,Carlos Cruz,2012-04-08 22:20:04,87,7
2486,Sofía Castillo,2010-08-31 01:40:32,13,12
2487,María Rodríguez,2006-01-31 15:44:37,27,34
2488,Andrés Castillo,2008-12-31 04:25:36,34,27
2489,Carlos Fernández,2015-04-30 02:56:40,92,50
2490,Lucía García,2007-10-18 07:45:28,23,8
2491,Juan Torres,2021-02-25 12:15:16,25,38
2492,Luis Fernández,2015-01-10 05:22:00,54,47
2493,Carlos Vargas,2005-11-03 03:15:51,66,22
2494,Miguel Ramos,2005-06-16 14:14:04,16,50
2495,Ana Morales,2023-02-07 07:06:37,97,50
2496,María Castillo,2023-09-18 07:19:33,26,39
2497,Sofía González,2004-02-15 17:51:49,65,16
2498,Luis Morales,2014-04-25 14:35:31,61,25
2499,Ana López,2010-08-29 07:35:44,10,22
2500,Laura González,2020-09-02 11:53:52,87,36
2501,Camila Torres,2000-05-19 01:36:19,83,34
2502,Juan Sánchez,2001-04-17 21:46:07,91,46
2503,Miguel Cruz,2000-01-10 13:01:29,21,24
2504,Carlos Morales,2001-07-20 12:16:41,92,37
2505,Camila Sánchez,2008-07-18 09:32:27,79,29
2506,Laura Torres,2018-05-21 00:31:00,88,23
2507,Daniel Morales,2004-11-18 14:12:00,38,2
2508,Valeria Torres,2010-01-05 01:14:37,97,8
2509,Juan Castillo,2012-02-17 13:07:37,60,30
2510,Gabriela Ramírez,2010-09-16 20:32:03,97,1
2511,Carlos Castillo,2019-07-15 09:43:03,35,28
2512,Camila López,2022-01-06 17:51:38,77,1
2513,Andrés Cruz,2014-01-18 08:12:49,25,32
2514,Gabriela Torres,2014-03-04 04:41:22,24,6
2515,Sofía González,2011-08-01 22:02:01,25,20
2516,Daniel Castillo,2019-02-24 22:13:38,4,30
2517,Carlos Morales,2014-10-12 16:47:13,69,36
2518,Ana Torres,2002-10-16 11:55:03,82,14
2519,Camila Pérez,2003-09-05 18:43:39,65,18
2520,María Pérez,2005-08-21 20:21:11,95,3
2521,Pedro Rodríguez,2007-06-08 00:41:06,76,48
2522,Daniel Flores,2020-11-12 16:22:45,44,43
2523,María Flores,2010-10-26 00:35:12,24,10
2524,Sofía Torres,2022-02-22 19:26:37,25,17
2525,Daniel Castillo,2013-08-26 23:57:14,8,4
2526,Laura Rodríguez,2009-06-27 20:44:49,34,22
2527,María Cruz,2009-03-19 01:59:29,7,18
2528,Lucía Cruz,2008-09-12 19:54:53,63,44
2529,Laura Cruz,2021-01-22 01:39:07,43,12
2530,Andrés Pérez,2001-01-22 04:03:33,15,44
2531,Jorge Ramírez,2000-10-14 03:49:47,44,10
2532,Pedro Pérez,2019-07-12 13:24:39,31,42
2533,Laura Morales,2020-02-05 14:14:35,62,43
2534,Lucía Vargas,2022-04-13 12:00:18,21,15
2535,Valeria Fernández,2015-08-16 00:42:12,99,5
2536,Pedro Vargas,2019-09-17 06:23:36,2,29
2537,Laura Cruz,2023-02-12 21:09:45,26,23
2538,Luis García,2022-04-10 04:29:20,2,35
2539,Juan Pérez,2023-12-23 14:49:54,49,5
2540,Pedro García,2000-03-06 16:05:07,64,13
2541,Laura Flores,2015-01-30 12:48:49,2,33
2542,Andrés Ramírez,2011-11-07 11:00:17,75,7
2543,Sofía Morales,2001-09-16 03:37:18,17,6
2544,Lucía Ramos,2017-01-28 06:44:45,16,2
2545,Juan Flores,2002-12-18 05:26:40,12,42
2546,Carlos Sánchez,2022-01-08 19:45:50,81,2
2547,Juan Pérez,2005-02-07 17:13:14,85,43
2548,Ana Ramírez,2014-01-25 20:34:24,65,37
2549,Andrés Sánchez,2018-04-05 22:24:10,6,46
2550,Pedro Martínez,2005-03-14 14:41:36,67,8
2551,Daniel Cruz,2023-09-04 13:06:03,68,31
2552,Camila Vargas,2003-04-22 20:06:57,12,5
2553,Miguel Vargas,2000-12-02 21:23:56,77,32
2554,Sofía Morales,2008-04-26 08:53:10,54,10
2555,Jorge García,2010-03-10 21:51:47,92,43
2556,Valeria González,2020-06-25 11:45:37,86,32
2557,Daniel Ramírez,2011-09-20 19:27:54,51,38
2558,Luis Torres,2007-08-04 22:33:52,59,9
2559,Lucía Castillo,2021-12-08 21:45:10,39,4
2560,Camila Martínez,2016-02-26 13:44:35,38,45
2561,Sofía Morales,2008-06-01 23:15:59,51,1
2562,Valeria González,2005-09-15 13:14:35,86,18
2563,Laura Ramírez,2004-11-25 00:38:37,71,15
2564,Daniel Vargas,2002-11-07 15:04:45,62,46
2565,Sofía Torres,2011-07-09 22:09:18,14,14
2566,Laura Torres,2003-11-26 02:03:34,65,31
2567,María Vargas,2003-03-17 09:17:56,17,26
2568,Miguel Morales,2021-06-11 11:20:34,46,6
2569,Andrés Cruz,2015-04-17 04:01:39,94,41
2570,Ana Ramírez,2007-02-26 08:03:41,35,15
2571,Gabriela Flores,2002-07-08 00:39:44,62,39
2572,Andrés Sánchez,2017-05-30 01:56:39,85,34
2573,Gabriela Castillo,2009-08-06 22:42:28,41,45
2574,Lucía Castillo,2020-01-16 09:05:34,76,46
2575,Andrés Morales,2006-06-08 06:32:37,53,22
2576,Valeria Torres,2008-10-14 06:06:34,16,32
2577,Juan Morales,2023-07-08 14:02:13,42,13
2578,Juan Pérez,2016-02-29 10:50:45,63,10
2579,Laura Torres,2012-12-09 10:15:38,2,35
2580,Laura Rodríguez,2022-10-08 00:08:56,95,39
2581,Ana Flores,2011-04-28 08:19:28,15,49
2582,Daniel Castillo,2003-12-05 19:45:55,50,48
2583,Carlos Cruz,2001-01-02 01:51:42,82,16
2584,Valeria Cruz,2023-10-11 19:48:07,14,10
2585,Camila García,2000-02-17 19:39:36,92,33
2586,Jorge Ramos,2020-10-27 11:33:11,1,27
2587,Gabriela Cruz,2022-06-12 06:05:27,29,39
2588,Miguel Castillo,2012-09-28 11:39:13,96,21
2589,Ana Torres,2022-03-28 13:08:42,1,1
2590,Valeria González,2018-01-01 04:25:33,80,40
2591,Andrés Cruz,2007-07-30 18:32:59,56,10
2592,Ana Cruz,2014-02-17 12:03:31,48,24
2593,Luis Cruz,2005-11-21 16:42:49,100,44
2594,Carlos Ramírez,2017-07-27 07:50:11,72,48
2595,Carlos Castillo,2019-07-18 20:04:22,41,29
2596,Jorge Torres,2016-12-16 16:06:58,93,16
2597,Gabriela Cruz,2000-03-14 16:54:55,20,35
2598,Daniel Flores,2022-07-06 00:00:21,66,35
2599,Carlos González,2012-09-25 12:46:14,43,20
2600,Juan Flores,2004-06-29 23:38:22,65,42
2601,Carlos Cruz,2017-10-29 17:39:06,41,44
2602,Pedro Cruz,2001-08-06 15:43:42,51,40
2603,Gabriela Morales,2018-06-19 21:15:27,10,23
2604,Sofía Pérez,2011-05-11 05:08:15,44,12
2605,Laura Torres,2000-05-06 17:03:32,67,5
2606,Luis Pérez,2019-07-05 07:03:32,22,13
2607,Andrés López,2017-04-28 13:20:24,8,39
2608,María García,2018-07-19 01:16:36,83,1
2609,Andrés Ramos,2014-04-29 21:12:39,61,42
2610,Jorge Martínez,2012-12-20 01:10:17,53,12
2611,Lucía Pérez,2013-05-12 01:08:24,83,50
2612,Luis González,2002-04-13 14:16:44,30,10
2613,Ana Pérez,2014-05-20 22:38:10,65,2
2614,María Cruz,2006-10-07 11:34:39,20,48
2615,Luis Sánchez,2000-10-16 17:10:19,28,9
2616,Juan Ramos,2014-10-26 09:04:20,27,49
2617,Juan Ramos,2018-01-14 15:16:19,42,9
2618,Gabriela Pérez,2005-09-28 12:49:05,41,8
2619,Pedro Cruz,2012-08-24 17:48:05,35,14
2620,Carlos Ramos,2003-12-15 06:26:51,33,3
2621,Andrés García,2022-12-08 19:17:57,81,14
2622,Carlos Martínez,2002-04-12 14:47:40,70,29
2623,Valeria Flores,2002-07-13 15:52:47,39,28
2624,Camila Torres,2002-05-26 20:48:02,83,11
2625,María Rodríguez,2012-08-15 09:15:57,44,5
2626,Daniel González,2017-04-07 10:23:41,89,4
2627,Andrés Vargas,2020-02-08 17:08:23,76,21
2628,Valeria Martínez,2024-06-26 03:45:18,32,18
2629,Ana Pérez,2010-04-24 13:11:35,23,17
2630,Carlos Morales,2007-11-06 15:28:14,63,26
2631,Juan Castillo,2010-02-20 09:00:09,88,42
2632,María Torres,2019-02-24 10:42:49,39,3
2633,Andrés Vargas,2007-11-05 03:56:24,73,45
2634,Gabriela Castillo,2014-08-05 14:14:45,45,44
2635,Sofía Cruz,2015-12-28 21:44:34,8,23
2636,Luis Flores,2014-10-19 21:27:53,5,14
2637,Miguel Vargas,2015-06-21 16:12:56,79,2
2638,Pedro González,2013-09-27 17:25:05,36,24
2639,Andrés Flores,2013-04-26 15:18:39,46,45
2640,Miguel Ramos,2015-10-13 10:56:45,68,42
2641,Gabriela Cruz,2020-07-28 00:45:07,48,45
2642,Ana Martínez,2007-02-05 18:38:30,78,3
2643,Juan Castillo,2002-04-21 12:04:06,50,7
2644,Carlos Rodríguez,2006-05-08 13:42:45,24,13
2645,Daniel García,2010-01-07 04:21:40,35,15
2646,Jorge Vargas,2002-01-10 09:47:29,74,41
2647,Ana García,2021-09-08 14:54:02,89,19
2648,Lucía Morales,2010-04-23 12:00:14,63,33
2649,Valeria Cruz,2016-09-21 02:17:12,19,27
2650,Valeria Pérez,2008-03-28 22:51:13,51,27
2651,Luis Pérez,2022-08-26 21:00:45,19,37
2652,Juan Martínez,2010-09-14 20:00:23,50,24
2653,Andrés Ramírez,2003-06-04 07:11:43,84,14
2654,Miguel Sánchez,2012-03-07 19:00:24,63,10
2655,Andrés González,2010-09-29 07:30:26,51,35
2656,Carlos Fernández,2004-07-06 01:20:01,6,32
2657,Miguel Morales,2024-05-04 13:05:40,43,25
2658,Carlos Morales,2015-07-25 19:54:49,37,28
2659,Daniel González,2005-05-29 11:20:18,64,42
2660,Valeria Vargas,2019-02-04 19:59:50,21,24
2661,Luis Ramos,2015-07-06 07:31:38,1,29
2662,Laura Castillo,2002-12-17 13:51:17,54,6
2663,Daniel Pérez,2022-08-23 07:47:01,12,8
2664,Camila Castillo,2004-06-20 15:46:43,86,1
2665,Gabriela Torres,2017-04-23 01:22:53,45,41
2666,Camila Vargas,2001-12-17 05:04:43,42,18
2667,Pedro Pérez,2014-07-05 04:12:14,69,24
2668,Carlos Pérez,2016-09-15 12:20:05,31,4
2669,Ana García,2023-01-08 10:54:07,2,38
2670,Juan Torres,2015-01-06 01:26:10,49,40
2671,Luis Morales,2009-01-01 04:17:33,40,4
2672,María Ramos,2021-12-13 03:10:14,93,27
2673,Juan Rodríguez,2005-07-12 21:03:19,95,41
2674,Juan Morales,2006-12-30 17:41:43,70,39
2675,Valeria Fernández,2002-02-10 00:49:02,50,49
2676,Juan Rodríguez,2008-10-11 07:11:20,100,15
2677,Luis Rodríguez,2000-08-20 15:32:30,35,15
2678,Pedro López,2005-01-12 19:54:44,10,30
2679,Lucía Fernández,2014-08-21 07:55:16,30,9
2680,Laura Martínez,2017-05-01 07:50:51,95,34
2681,Camila Martínez,2014-01-26 05:02:25,6,30
2682,María Cruz,2005-06-21 11:15:01,1,11
2683,Laura Vargas,2013-09-19 18:14:02,92,31
2684,Andrés Rodríguez,2012-01-01 04:18:03,72,6
2685,Pedro González,2006-12-21 18:50:59,70,3
2686,Ana Sánchez,2008-12-10 15:49:50,90,27
2687,Camila Vargas,2012-01-01 07:11:05,70,14
2688,Luis Castillo,2020-10-30 11:06:54,59,9
2689,Jorge Ramos,2004-08-10 10:45:15,30,22
2690,Miguel Ramírez,2002-07-28 03:01:31,1,46
2691,Camila Vargas,2013-04-06 11:54:08,72,3
2692,Luis Cruz,2020-02-05 01:37:34,96,16
2693,Valeria Torres,2005-08-27 15:12:42,59,22
2694,Carlos García,2014-11-12 08:16:19,42,42
2695,Carlos Castillo,2019-10-01 13:31:02,71,24
2696,Jorge Pérez,2020-11-25 17:49:18,14,50
2697,Miguel Vargas,2019-10-25 16:57:05,17,21
2698,Juan Ramírez,2007-09-23 14:03:59,67,3
2699,Laura Martínez,2011-04-19 23:56:44,69,44
2700,Miguel Pérez,2012-02-23 14:14:08,30,22
2701,Camila Rodríguez,2018-10-04 03:14:31,37,39
2702,Miguel Flores,2021-06-19 16:56:30,22,8
2703,Daniel Fernández,2022-06-08 18:47:38,80,14
2704,Luis Flores,2021-08-08 05:06:52,54,31
2705,Camila Sánchez,2004-08-09 00:42:49,60,27
2706,Daniel González,2019-07-10 19:54:54,6,20
2707,Valeria González,2001-02-19 01:02:08,61,34
2708,María González,2009-02-03 08:24:26,20,45
2709,Daniel Flores,2024-08-15 12:53:35,81,30
2710,Miguel Vargas,2002-11-18 07:20:03,80,30
2711,Valeria Torres,2000-01-06 17:48:38,73,7
2712,Sofía Torres,2001-08-28 00:13:30,23,47
2713,Sofía Cruz,2007-09-16 21:41:39,42,35
2714,Juan Torres,2024-01-08 07:20:52,61,8
2715,Jorge Martínez,2004-11-25 12:27:26,84,39
2716,Ana Morales,2018-01-11 10:57:20,42,39
2717,Carlos García,2008-03-13 16:54:20,3,35
2718,Luis López,2002-08-04 16:45:13,81,9
2719,Lucía López,2018-01-20 06:57:29,61,9
2720,Daniel Fernández,2015-11-17 22:56:19,6,20
2721,Andrés Sánchez,2004-03-19 22:47:30,78,5
2722,Juan González,2015-12-03 00:39:31,30,14
2723,Andrés López,2006-04-10 05:43:30,76,17
2724,María Fernández,2021-06-10 07:01:38,55,8
2725,Miguel Ramos,2004-01-17 02:01:25,41,2
2726,Camila Flores,2021-09-23 13:55:49,16,43
2727,Sofía García,2020-06-28 12:41:41,16,5
2728,Valeria García,2011-08-22 00:31:45,3,30
2729,Miguel Flores,2005-04-10 21:17:10,10,19
2730,María Torres,2017-01-04 10:18:31,80,20
2731,Miguel González,2014-10-26 07:41:23,16,44
2732,Sofía Torres,2007-04-17 17:48:38,67,34
2733,Ana López,2012-12-18 23:12:07,58,6
2734,Juan Fernández,2019-08-09 14:50:07,75,9
2735,Laura Rodríguez,2005-09-04 23:47:24,6,38
2736,Jorge Sánchez,2015-11-27 12:51:16,82,39
2737,Juan Pérez,2004-03-23 16:02:08,61,26
2738,Laura Sánchez,2005-09-24 16:00:56,92,17
2739,Andrés Ramos,2006-03-02 11:32:36,81,3
2740,Gabriela Rodríguez,2006-02-17 11:54:30,67,43
2741,Ana Ramírez,2014-07-08 13:19:51,54,38
2742,Camila Sánchez,2014-04-04 07:52:51,50,39
2743,Juan González,2018-08-04 09:29:08,99,27
2744,Laura Martínez,2005-09-08 16:01:38,36,50
2745,Miguel Vargas,2023-12-04 22:26:49,16,40
2746,Sofía Fernández,2014-05-09 20:05:31,16,9
2747,Gabriela García,2024-07-21 10:54:24,49,32
2748,Laura González,2012-07-16 13:19:27,44,32
2749,Camila Martínez,2002-07-17 21:24:39,11,2
2750,Daniel Sánchez,2021-09-28 21:16:51,33,37
2751,Luis García,2013-09-08 15:10:50,66,2
2752,Luis López,2011-02-10 01:08:50,96,32
2753,Sofía López,2018-12-08 20:22:07,54,40
2754,Andrés Torres,2000-03-11 14:15:11,35,30
2755,Lucía Morales,2010-04-25 20:44:35,58,50
2756,Laura Torres,2018-12-29 12:31:17,74,45
2757,Carlos Fernández,2015-08-18 07:48:07,4,22
2758,Sofía Fernández,2013-02-12 21:03:35,18,47
2759,Andrés García,2011-08-23 22:42:09,26,11
2760,Valeria Vargas,2017-01-05 03:49:24,96,47
2761,Miguel Fernández,2022-01-12 08:29:08,63,29
2762,Sofía Cruz,2014-02-26 14:55:00,78,3
2763,Sofía Rodríguez,2015-06-11 10:06:03,75,31
2764,Luis Castillo,2010-12-15 00:29:08,72,33
2765,Daniel Martínez,2002-10-20 03:21:34,69,50
2766,Pedro López,2011-02-07 05:55:10,13,40
2767,María Castillo,2019-02-04 15:09:45,74,10
2768,Laura Vargas,2005-05-11 17:55:39,33,4
2769,Andrés González,2008-07-08 01:55:03,99,28
2770,Jorge Torres,2019-01-13 04:42:38,14,31
2771,Pedro Flores,2017-07-08 09:35:02,82,20
2772,Sofía Castillo,2014-08-17 04:36:13,39,20
2773,Luis Morales,2002-07-25 15:35:16,10,14
2774,Gabriela Castillo,2010-01-19 06:29:30,91,29
2775,Valeria Rodríguez,2023-09-03 10:38:53,14,40
2776,Carlos Martínez,2002-10-18 00:41:34,87,35
2777,Gabriela Fernández,2001-07-19 10:38:10,53,34
2778,Camila Sánchez,2005-04-16 11:19:27,50,18
2779,Luis Ramírez,2005-09-07 05:23:14,74,13
2780,Luis Sánchez,2020-09-16 11:55:44,84,9
2781,Ana Rodríguez,2013-02-20 14:23:59,50,23
2782,Luis Rodríguez,2015-04-10 10:16:32,36,1
2783,Miguel Vargas,2020-03-30 23:41:23,69,39
2784,Lucía Ramírez,2005-12-06 12:59:37,100,49
2785,Juan Torres,2005-04-16 13:19:15,66,41
2786,Gabriela Rodríguez,2019-09-19 03:03:36,89,3
2787,Gabriela López,2011-03-10 17:20:50,94,36
2788,Camila García,2003-04-15 21:12:42,66,50
2789,Luis Fernández,2016-10-21 13:22:21,91,18
2790,Luis Rodríguez,2007-09-06 00:53:39,7,29
2791,Andrés Sánchez,2004-04-24 23:48:09,38,4
2792,Camila Vargas,2022-03-12 05:38:01,19,28
2793,Miguel Castillo,2010-08-06 15:33:34,19,7
2794,Camila Rodríguez,2009-05-29 12:53:33,78,6
2795,Andrés Pérez,2003-09-07 14:43:44,49,4
2796,Miguel Morales,2017-04-28 10:25:17,59,24
2797,Jorge Flores,2008-02-05 05:41:54,74,2
2798,Carlos Morales,2024-03-31 15:29:44,8,8
2799,Lucía González,2020-12-22 18:55:42,18,7
2800,Miguel Ramírez,2000-09-11 20:13:09,51,32
2801,Lucía Ramírez,2003-01-11 23:52:49,25,28
2802,Miguel Martínez,2024-08-06 18:17:14,24,22
2803,Jorge Ramos,2022-05-10 15:03:29,91,13
2804,Valeria Cruz,2019-10-14 05:07:02,35,38
2805,Laura Fernández,2009-12-18 14:32:54,57,1
2806,Luis García,2014-06-29 07:34:02,80,10
2807,Andrés Flores,2022-06-12 17:20:35,6,39
2808,Gabriela Vargas,2011-02-28 12:53:36,64,40
2809,Gabriela Ramos,2006-08-28 03:06:52,44,23
2810,Ana Ramírez,2022-11-01 05:21:38,54,30
2811,Gabriela Castillo,2000-04-03 07:28:52,41,27
2812,Pedro Sánchez,2024-03-28 21:11:14,53,34
2813,Jorge Vargas,2022-08-25 23:57:41,11,38
2814,Luis Castillo,2011-02-18 04:53:33,51,15
2815,Valeria Pérez,2020-06-25 01:33:36,40,30
2816,Gabriela Fernández,2022-02-17 06:05:25,18,30
2817,Camila Sánchez,2010-08-18 11:40:43,36,39
2818,Carlos Castillo,2015-08-23 09:00:07,92,11
2819,Ana Torres,2002-12-07 04:59:30,74,1
2820,María Castillo,2001-12-12 07:49:22,15,32
2821,Jorge García,2007-10-21 01:46:43,8,28
2822,Ana Pérez,2016-12-18 21:59:17,74,29
2823,María Vargas,2004-02-08 03:34:46,61,28
2824,Luis Vargas,2017-12-18 00:31:09,14,3
2825,Sofía Morales,2005-07-13 23:32:24,21,7
2826,Ana Vargas,2016-02-25 15:05:16,43,4
2827,Miguel Pérez,2018-04-13 05:29:15,63,13
2828,Juan López,2015-03-04 09:54:31,3,26
2829,María Morales,2022-12-04 00:24:18,7,49
2830,Carlos Ramírez,2023-04-08 08:57:21,59,45
2831,María Ramos,2013-07-02 23:37:13,28,39
2832,Laura Sánchez,2016-10-15 14:44:41,13,48
2833,Camila Rodríguez,2003-10-09 17:56:12,43,23
2834,Ana Martínez,2002-04-24 11:18:44,17,45
2835,Jorge Martínez,2001-03-23 19:57:01,24,9
2836,Pedro Rodríguez,2024-03-07 18:30:20,52,7
2837,Luis Sánchez,2020-04-08 17:22:13,59,49
2838,Carlos Cruz,2001-10-18 10:33:46,60,6
2839,Juan Sánchez,2011-08-30 03:20:03,100,17
2840,Miguel Morales,2002-01-23 16:45:35,10,18
2841,Carlos Martínez,2018-03-02 08:49:34,29,17
2842,Gabriela López,2003-10-03 08:46:19,63,50
2843,Carlos Flores,2011-07-23 09:13:11,54,19
2844,Sofía García,2019-06-05 22:52:52,11,49
2845,Lucía Torres,2007-11-22 14:26:10,97,14
2846,Lucía González,2008-07-27 07:55:11,90,41
2847,Valeria Cruz,2011-06-02 18:46:55,40,7
2848,Pedro Morales,2019-07-11 22:24:15,81,7
2849,Luis Pérez,2010-01-07 06:38:05,83,43
2850,Daniel Castillo,2011-08-02 02:09:39,80,9
2851,Pedro Cruz,2022-02-25 09:16:11,96,42
2852,Gabriela Sánchez,2020-05-02 21:11:50,41,18
2853,Valeria Ramos,2001-06-11 11:09:22,20,2
2854,Valeria Vargas,2017-06-09 16:43:35,74,3
2855,Lucía González,2018-01-28 05:37:33,44,15
2856,Laura Pérez,2012-10-08 16:56:51,76,44
2857,Juan Cruz,2005-11-21 23:44:20,96,37
2858,Valeria González,2014-12-11 05:31:30,80,11
2859,Daniel Castillo,2003-02-21 03:08:26,28,14
2860,Pedro Fernández,2003-06-24 08:34:52,56,9
2861,Juan Castillo,2023-09-06 01:12:29,13,17
2862,Luis Sánchez,2010-09-26 17:35:47,38,27
2863,María Ramos,2001-08-16 10:51:09,77,45
2864,Laura Sánchez,2022-07-02 05:56:06,53,15
2865,María Castillo,2017-03-02 03:03:24,75,3
2866,Lucía García,2011-09-15 15:08:50,34,7
2867,Juan López,2010-03-13 12:07:59,70,30
2868,María Torres,2003-03-17 19:55:37,67,16
2869,Carlos Rodríguez,2014-04-21 05:48:41,65,11
2870,Juan Morales,2021-07-03 17:19:39,5,10
2871,Gabriela López,2023-04-10 23:18:57,62,25
2872,María González,2006-08-25 12:08:40,11,14
2873,Miguel Torres,2018-05-29 08:36:42,17,18
2874,Valeria Sánchez,2022-07-07 11:48:08,99,21
2875,Carlos Ramos,2012-11-12 12:19:20,17,17
2876,Jorge García,2003-03-22 16:44:49,90,37
2877,María Martínez,2013-09-27 16:35:26,29,44
2878,Lucía Cruz,2023-07-01 17:59:15,50,47
2879,María Flores,2024-06-13 08:31:33,91,45
2880,Gabriela Martínez,2009-09-24 08:06:25,53,30
2881,Pedro Torres,2005-02-24 21:23:15,93,21
2882,Sofía Morales,2008-11-29 00:13:16,55,4
2883,Miguel Martínez,2003-10-28 14:36:27,31,5
2884,Jorge Flores,2013-08-15 15:02:25,8,33
2885,Luis García,2000-03-19 01:25:29,22,47
2886,Laura Morales,2011-06-09 17:34:06,49,28
2887,Luis Martínez,2007-12-14 05:51:56,12,13
2888,Juan López,2000-02-11 13:16:40,53,33
2889,Pedro Rodríguez,2008-12-11 17:15:36,14,46
2890,Camila Martínez,2011-03-11 22:12:26,16,15
2891,Valeria Martínez,2012-02-06 06:11:07,40,26
2892,Camila González,2013-05-09 05:31:09,23,47
2893,Ana López,2005-02-27 02:31:36,27,23
2894,Lucía Morales,2024-07-02 13:18:47,51,17
2895,María Cruz,2008-08-17 21:23:18,53,10
2896,María Ramos,2016-04-08 17:36:47,89,32
2897,Andrés Martínez,2000-08-21 21:59:48,46,31
2898,Lucía Martínez,2010-10-31 17:43:23,13,32
2899,Jorge Torres,2006-05-02 01:48:58,25,30
2900,Camila González,2019-05-26 13:26:12,52,22
2901,Sofía Ramírez,2007-05-28 12:33:19,84,23
2902,Carlos Vargas,2011-03-06 20:22:20,34,41
2903,Daniel Vargas,2003-03-14 05:47:12,14,42
2904,Jorge Rodríguez,2015-07-28 02:24:18,70,44
2905,Pedro Rodríguez,2003-07-27 17:39:13,16,5
2906,Gabriela Pérez,2001-05-24 20:45:32,79,14
2907,Luis Pérez,2010-09-12 08:10:26,21,35
2908,Sofía Sánchez,2014-07-24 18:56:03,79,28
